parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[120],-0.23825936019420624,0.679387629032135,-0.21534860134124756,-1.2765060663223267,0.9865005016326904,2314.7885066361227,0.9990012645721436,00-0035624,N'Keal Harry
z_mu[121],-0.41022729873657227,0.28472644090652466,-0.41472506523132324,-0.8646578192710876,0.048936162143945694,1446.2040315253798,0.9985344409942627,00-0035631,Drew Sample
z_mu[122],1.0675033330917358,0.3660631477832794,1.065767765045166,0.52231365442276,1.6726371049880981,1931.9232899320996,0.9982205629348755,00-0035644,Noah Fant
z_mu[123],-0.4625230133533478,0.7777978181838989,-0.47906559705734253,-1.5416511297225952,0.8905852437019348,2072.8951159279823,0.9995532035827637,00-0035660,Kahale Warring
z_mu[124],0.2531743049621582,0.7640154361724854,0.24895277619361877,-0.8932982683181763,1.5472426414489746,2429.0229354034195,0.9983951449394226,00-0035671,Jace Sternberger
z_mu[125],1.0921038389205933,0.37144890427589417,1.0782253742218018,0.49119701981544495,1.6896809339523315,1754.6470329572858,0.9988290667533875,00-0035689,Dawson Knox
z_mu[126],-0.7902731895446777,0.33981946110725403,-0.8101224899291992,-1.3132973909378052,-0.21165767312049866,1422.0317132884122,0.9984269738197327,00-0035771,Mitchell Wilcox
z_mu[127],-0.733502209186554,0.6440833210945129,-0.7532230019569397,-1.7449570894241333,0.3461615741252899,2307.8620026277895,0.9985352754592896,00-0035823,Ben Ellefson
z_mu[128],-0.39325228333473206,0.5535285472869873,-0.40403592586517334,-1.2774087190628052,0.5016401410102844,1776.933624259925,0.9981516599655151,00-0035956,Giovanni Ricci
z_mu[129],-0.7306017875671387,0.9178874492645264,-0.7764199376106262,-2.199326753616333,0.7626202702522278,1992.2832784753548,0.9986864924430847,00-0036005,Noah Togiai
z_mu[130],-0.38452231884002686,0.8927792310714722,-0.3943033218383789,-1.6836448907852173,1.201088309288025,2334.6525004400705,0.998291552066803,00-0036008,Hunter Bryant
z_mu[131],-0.7352009415626526,0.5895057320594788,-0.7352612018585205,-1.7507706880569458,0.14189539849758148,1622.5024775128625,0.998750627040863,00-0036032,Sean McKeon
z_mu[132],0.6445555686950684,0.4613426923751831,0.642479419708252,-0.06110995635390282,1.466597318649292,1772.7110161362195,0.9981985092163086,00-0036040,Juwan Johnson
z_mu[133],0.29956480860710144,0.946456789970398,0.3328130841255188,-1.2197237014770508,1.919627070426941,1835.3619955244392,1.0008949041366577,00-0036059,Tyler Mabry
z_mu[134],-0.2540949285030365,0.6287114024162292,-0.28387483954429626,-1.2044044733047485,0.8759505748748779,2092.261181216618,0.9988563060760498,00-0036145,Lawrence Cager
z_mu[135],-0.8169741630554199,0.6867290735244751,-0.8303316235542297,-1.8356611728668213,0.4310356676578522,1886.6912642420182,0.99882572889328,00-0036173,Tommy Hudson
z_mu[136],-0.9740849733352661,0.7032286524772644,-0.9949002265930176,-2.1124210357666016,0.24257230758666992,1605.2545962480744,0.9997147917747498,00-0036194,Devin Asiasi
