parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[123],-0.25791794061660767,0.3422037661075592,-0.25758644938468933,-0.6009782552719116,0.08511212468147278,1.0010048951543589,471.89166259765625,00-0034267,Jaleel Scott
z_mu[124],0.010578035376966,0.4748467803001404,0.010647386312484741,-0.4661341905593872,0.4863593578338623,1.0010045790087276,603.1912231445312,00-0034272,Marquez Valdes-Scantling
z_mu[125],0.5370686054229736,0.5124731659889221,0.5375949740409851,0.022709425538778305,1.05034601688385,1.0010051629558863,611.3084106445312,00-0034273,Damion Ratley
z_mu[126],-0.5019071698188782,0.5840842127799988,-0.5014550089836121,-1.0870378017425537,0.08256426453590393,1.0010024422038128,817.9263305664062,00-0034279,Equanimeous St. Brown
z_mu[127],-1.3679249286651611,0.3725697696208954,-1.367527961730957,-1.7416269779205322,-0.9944095611572266,1.0010049782238555,579.7278442382812,00-0034286,Richie James
z_mu[128],-0.09165561199188232,0.07668770849704742,-0.09093382209539413,-0.16962052881717682,-0.014220381155610085,1.0010817239730054,116.58245849609375,00-0034297,Byron Pringle
z_mu[129],0.9008747339248657,0.3319559097290039,0.9003872871398926,0.5681436061859131,1.2340401411056519,1.001006221080373,437.70880126953125,00-0034309,Chad Beebe
z_mu[130],-0.3907001316547394,0.541594922542572,-0.3896891474723816,-0.9341438412666321,0.15177229046821594,1.0010044243173433,897.3671264648438,00-0034317,Keith Kirkwood
z_mu[131],0.48307323455810547,0.25610995292663574,0.48278486728668213,0.22590133547782898,0.7399803996086121,1.0010071044241937,381.1274719238281,00-0034348,Courtland Sutton
z_mu[132],0.682725727558136,0.39405161142349243,0.6833092570304871,0.28592538833618164,1.0773872137069702,1.0010086572405483,344.27734375,00-0034353,Anthony Miller
z_mu[133],0.12520259618759155,0.2977725565433502,0.12654376029968262,-0.17372526228427887,0.42394956946372986,1.0010075738435669,448.00506591796875,00-0034366,Keke Coutee
z_mu[134],0.27157968282699585,0.769565224647522,0.271554172039032,-0.49952876567840576,1.0420178174972534,1.0010033402023406,782.0235595703125,00-0034370,DaeSean Hamilton
z_mu[135],0.4508197009563446,0.4615335762500763,0.4510984718799591,-0.012081152759492397,0.9130430817604065,1.0010045430271948,607.2389526367188,00-0034386,Justin Watson
z_mu[136],0.03560534119606018,0.12298276275396347,0.034962546080350876,-0.0887196883559227,0.16041681170463562,1.001070146484628,154.39540100097656,00-0034395,Daurice Fountain
z_mu[137],-1.213873028755188,0.9660289883613586,-1.2143471240997314,-2.18015718460083,-0.2471686601638794,1.001001397599101,1574.269287109375,00-0034407,Ray-Ray McCloud
z_mu[138],0.855343759059906,0.06720039248466492,0.8559228181838989,0.7872206568717957,0.9237765669822693,1.0011142967716167,113.27728271484375,00-0034411,Russell Gage
z_mu[139],0.7027837038040161,0.8613010048866272,0.7020636200904846,-0.15866470336914062,1.5648564100265503,1.0010016099516421,1440.727294921875,00-0034418,Cedrick Wilson
z_mu[140],-0.632061779499054,0.512144923210144,-0.6325738430023193,-1.145247220993042,-0.11922290176153183,1.001003447505629,581.6179809570312,00-0034419,Braxton Berrios
z_mu[141],-0.17207080125808716,0.4984404742717743,-0.17056122422218323,-0.6716894507408142,0.3270304799079895,1.0010046531322132,577.6429443359375,00-0034426,Javon Wims
